,Country Name,Country Code,Year,PIB_(1000_US$)
6744,"Macao SAR, China",MAC,1985,1348827.3240986099
6746,Morocco,MAR,1985,14991283.215740802
6747,Monaco,MCO,1985,1082851.0765215799
6749,Madagascar,MDG,1985,2857889.7124808
6750,Maldives,MDV,1985,127154.92957746498
6751,Middle East & North Africa,MEA,1985,435734597.37555796
6752,Mexico,MEX,1985,195219789.80147898
6753,Marshall Islands,MHL,1985,43879.0
6754,Middle income,MIC,1985,2678772327.1894197
6756,Mali,MLI,1985,1392195.9333397099
6757,Malta,MLT,1985,1117835.28550512
6761,Mongolia,MNG,1985,2186505.475
6764,Mauritania,MRT,1985,683193.876889148
6765,Mauritius,MUS,1985,1076121.09438239
6766,Malawi,MWI,1985,1131347.79826653
6767,Malaysia,MYS,1985,31200161.0954491
6768,North America,NAC,1985,4704774999.48275
6769,Namibia,NAM,1985,1605911.70600638
6770,New Caledonia,NCL,1985,854823.821723177
6771,Niger,NER,1985,1440581.5337564
6772,Nigeria,NGA,1985,73745821.1562995
6773,Nicaragua,NIC,1985,2683816.2887907
6774,Netherlands,NLD,1985,143845822.91666698
6775,Norway,NOR,1985,65416879.9143907
6776,Nepal,NPL,1985,2619913.95551556
6778,New Zealand,NZL,1985,24679795.3964194
6779,OECD members,OED,1985,10051135469.6551
6780,Oman,OMN,1985,10005500.579038799
6781,Other small states,OSS,1985,32206399.804287497
6782,Pakistan,PAK,1985,31144920.5540897
6783,Panama,PAN,1985,6541517.1
6784,Peru,PER,1985,16548827.0182872
6785,Philippines,PHL,1985,30734335.4489905
6787,Papua New Guinea,PNG,1985,2423373.08807358
6789,Pre-demographic dividend,PRE,1985,115677678.221959
6790,Puerto Rico,PRI,1985,20289200.0
6792,Portugal,PRT,1985,27115807.1537828
6793,Paraguay,PRY,1985,3282449.23587261
6795,Pacific island small states,PSS,1985,1927313.67146228
6796,Post-demographic dividend,PST,1985,9817019027.32234
6797,French Polynesia,PYF,1985,1507230.77889921
6798,Qatar,QAT,1985,6153296.4560439605
6801,Rwanda,RWA,1985,1715625.8391797303
6802,South Asia,SAS,1985,296628233.50867605
6803,Saudi Arabia,SAU,1985,103897846.49364999
6804,Sudan,SDN,1985,12403733.3333333
6805,Senegal,SEN,1985,3750056.4244927396
6806,Singapore,SGP,1985,19156532.7457691
6807,Solomon Islands,SLB,1985,232306.86115613198
6808,Sierra Leone,SLE,1985,856890.498625834
6809,El Salvador,SLV,1985,3800368.6
6811,Somalia,SOM,1985,876404.6176565009
6813,Sub-Saharan Africa (excluding high income),SSA,1985,250802187.85527
6815,Sub-Saharan Africa,SSF,1985,250967537.33576
6816,Small states,SST,1985,50105665.9285714
6818,Suriname,SUR,1985,873000.0
6821,Sweden,SWE,1985,113189136.565976
6822,Eswatini,SWZ,1985,361014.89045841
6824,Seychelles,SYC,1985,168887.53913081798
6825,Syrian Arab Republic,SYR,1985,16403544.5105268
6827,Chad,TCD,1985,1033069.70999507
6828,East Asia & Pacific (IDA & IBRD countries),TEA,1985,522900331.26743203
6830,Togo,TGO,1985,762359.7227014019
6831,Thailand,THA,1985,38900692.7121496
6834,Latin America & the Caribbean (IDA & IBRD countries),TLA,1985,719284878.413568
6837,Tonga,TON,1985,60058.66331447729
6838,South Asia (IDA & IBRD),TSA,1985,296628233.50867605
6839,Sub-Saharan Africa (IDA & IBRD countries),TSS,1985,250967537.33576
6840,Trinidad and Tobago,TTO,1985,7375918.367346941
6841,Tunisia,TUN,1985,8410185.739964051
6842,Turkey,TUR,1985,67234948.2645987
6845,Uganda,UGA,1985,3519666.33852454
6847,Upper middle income,UMC,1985,1964516947.70137
6848,Uruguay,URY,1985,4732017.87338369
6849,United States,USA,1985,4338979000.0
6851,St. Vincent and the Grenadines,VCT,1985,145641.705185185
6852,"Venezuela, RB",VEN,1985,61965466.6666667
6855,Vietnam,VNM,1985,14094687.8207445
6856,Vanuatu,VUT,1985,123698.50611136299
6857,World,WLD,1985,12811250512.0761
6858,Samoa,WSM,1985,95572.1729835657
6861,South Africa,ZAF,1985,59082638.803084604
6862,Zambia,ZMB,1985,2281258.06451613
6863,Zimbabwe,ZWE,1985,5637259.3
6864,Aruba,ABW,1986,405463.41711746
6866,Angola,AGO,1986,7072063.34544786
6867,Albania,ALB,1986,2097326.25
6868,Andorra,AND,1986,482000.59403587994
6869,Arab World,ARB,1986,293430656.655125
6870,United Arab Emirates,ARE,1986,33943612.0947971
6871,Argentina,ARG,1986,110934442.762694
6874,Antigua and Barbuda,ATG,1986,290440.140740741
6875,Australia,AUS,1986,182036933.40794602
6876,Austria,AUT,1986,99036165.2095539
6878,Burundi,BDI,1986,1201725.4970657802
6879,Belgium,BEL,1986,120018787.159111
6880,Benin,BEN,1986,1336102.04071025
6881,Burkina Faso,BFA,1986,2036303.3812014197
6882,Bangladesh,BGD,1986,21774033.333333302
6883,Bulgaria,BGR,1986,20249294.1176471
6884,Bahrain,BHR,1986,3052393.6170212803
6885,"Bahamas, The",BHS,1986,2472500.0
6888,Belize,BLZ,1986,231638.320535566
6889,Bermuda,BMU,1986,1173500.032
6890,Bolivia,BOL,1986,3958338.8832233795
6891,Brazil,BRA,1986,268137224.729722
6892,Barbados,BRB,1986,1315616.7652761901
6893,Brunei Darussalam,BRN,1986,2358592.81712134
6894,Bhutan,BTN,1986,201375.725614592
6895,Botswana,BWA,1986,1392634.7719653002
6896,Central African Republic,CAF,1986,1122265.0263827401
6897,Canada,CAN,1986,377437927.311983
6899,Switzerland,CHE,1986,154482372.838957
6901,Chile,CHL,1986,18891048.8187426
6902,China,CHN,1986,300758100.10724604
6903,Cote d'Ivoire,CIV,1986,9158302.20536237
6904,Cameroon,CMR,1986,10621158.5325193
6905,"Congo, Dem. Rep.",COD,1986,8095367.168217691
6906,"Congo, Rep.",COG,1986,1849268.2146818102
6907,Colombia,COL,1986,34942489.6839712
6908,Comoros,COM,1986,279197.696814639
6909,Cabo Verde,CPV,1986,190651.207999511
6910,Costa Rica,CRI,1986,4418983.87096774
6911,Caribbean small states,CSS,1986,14173309.552289499
6912,Cuba,CUB,1986,24226574.6340293
6915,Cyprus,CYP,1986,3090734.46327684
6917,Germany,DEU,1986,1046259375.12384
6919,Dominica,DMA,1986,135161.95851851898
6920,Denmark,DNK,1986,88078760.1038191
6921,Dominican Republic,DOM,1986,6122198.1200289205
6922,Algeria,DZA,1986,63696301.8928116
6923,East Asia & Pacific (excluding high income),EAP,1986,522498376.45128006
6924,Early-demographic dividend,EAR,1986,1425255327.47678
6925,East Asia & Pacific,EAS,1986,3079807763.5766697
6927,Europe & Central Asia,ECS,1986,5220490737.352799
6928,Ecuador,ECU,1986,15314143.988062099
6929,"Egypt, Arab Rep.",EGY,1986,41253507.951356396
6930,Euro area,EMU,1986,3364194871.09009
6932,Spain,ESP,1986,251321074.967328
6934,Ethiopia,ETH,1986,9848600.86956522
6935,European Union,EUU,1986,4371479248.78494
6937,Finland,FIN,1986,73531550.551255
6938,Fiji,FJI,1986,1290228.61682408
6939,France,FRA,1986,771470783.2181079
6941,"Micronesia, Fed. Sts.",FSM,1986,112210.0
6942,Gabon,GAB,1986,3403638.1935790502
6943,United Kingdom,GBR,1986,601452653.180885
6945,Ghana,GHA,1986,5727602.644714721
6947,Guinea,GIN,1986,1922600.89938433
6948,"Gambia, The",GMB,1986,185646.209386282
6949,Guinea-Bissau,GNB,1986,130225.018751151
6950,Equatorial Guinea,GNQ,1986,76407.3967552964
6951,Greece,GRC,1986,56379593.719571605
6952,Grenada,GRD,1986,187589.52259259298
6953,Greenland,GRL,1986,603015.6964528491
6954,Guatemala,GTM,1986,7231963.515981729
6956,Guyana,GUY,1986,504651.13953488396
6957,High income,HIC,1986,12346521319.864801
6958,"Hong Kong SAR, China",HKG,1986,41075570.5919291
6959,Honduras,HND,1986,5677828.95890605
6960,Heavily indebted poor countries (HIPC),HPC,1986,121328691.454049
6962,Haiti,HTI,1986,2318000.0
6964,IBRD only,IBD,1986,2656660636.04927
6965,IDA & IBRD total,IBT,1986,2954919547.3454103
6966,IDA total,IDA,1986,304760310.656276
6967,IDA blend,IDB,1986,134233976.865835
6968,Indonesia,IDN,1986,79954072.5698533
6969,IDA only,IDX,1986,169168321.04728
6971,India,IND,1986,248985994.0442
6973,Ireland,IRL,1986,28748959.6227215
6974,"Iran, Islamic Rep.",IRN,1986,209094561.83381698
6975,Iraq,IRQ,1986,47127693.7922161
6976,Iceland,ISL,1986,3995619.6933646705
6977,Israel,ISR,1986,34097561.9757059
6978,Italy,ITA,1986,640386352.123652
6979,Jamaica,JAM,1986,2754566.17620212
6980,Jordan,JOR,1986,6401380.0
6981,Japan,JPN,1986,2078953333.6735501
6983,Kenya,KEN,1986,7239126.716932191
6986,Kiribati,KIR,1986,32085.561497326195
6987,St. Kitts and Nevis,KNA,1986,130684.57962963
6988,"Korea, Rep.",KOR,1986,115537126.32594
6989,Kuwait,KWT,1986,17903681.6930489
6990,Latin America & Caribbean (excluding high income),LAC,1986,709019114.854277
6991,Lao PDR,LAO,1986,1776842.0410526302
6995,St. Lucia,LCA,1986,304169.848148148
6996,Latin America & Caribbean,LCN,1986,774912453.9007621
6997,Least developed countries: UN classification,LDC,1986,130136384.294723
6999,Liechtenstein,LIE,1986,779365.167602424
7000,Sri Lanka,LKA,1986,6405210.56388294
7001,Lower middle income,LMC,1986,743420161.9617801
7002,Low & middle income,LMY,1986,2854868188.36046
7003,Lesotho,LSO,1986,318862.888402626
7004,Late-demographic dividend,LTE,1986,1573380242.2915401
7006,Luxembourg,LUX,1986,6921264.13220155
7008,"Macao SAR, China",MAC,1986,1517496.13138322
7010,Morocco,MAR,1986,19462175.321822397
7011,Monaco,MCO,1986,1515209.5882378
7013,Madagascar,MDG,1986,3258288.89058567
7014,Maldives,MDV,1986,141902.097902098
7015,Middle East & North Africa,MEA,1986,446527950.602927
7016,Mexico,MEX,1986,134550096.436744
7017,Marshall Islands,MHL,1986,55989.0
7018,Middle income,MIC,1986,2771764941.2855697
7020,Mali,MLI,1986,1852163.47454664
7021,Malta,MLT,1986,1435079.20034957
7025,Mongolia,MNG,1986,2896178.86666667
7028,Mauritania,MRT,1986,802890.7468907561
7029,Mauritius,MUS,1986,1462900.2554505998
7030,Malawi,MWI,1986,1183654.82779002
7031,Malaysia,MYS,1986,27734562.6404277
7032,North America,NAC,1986,4958242427.343981
7033,Namibia,NAM,1986,1806223.0612946397
7034,New Caledonia,NCL,1986,1201262.51787644
7035,Niger,NER,1986,1904097.0202933303
7036,Nigeria,NGA,1986,54805852.581151605
7037,Nicaragua,NIC,1986,2885710.6088807997
7038,Netherlands,NLD,1986,200862095.880554
7039,Norway,NOR,1986,78693253.275995
7040,Nepal,NPL,1986,2850784.52337711
7042,New Zealand,NZL,1986,30604668.3565695
7043,OECD members,OED,1986,12181732259.9516
7044,Oman,OMN,1986,7323822.2513089
7045,Other small states,OSS,1986,32614504.2375241
7046,Pakistan,PAK,1986,31899071.053936798
7047,Panama,PAN,1986,6797834.2
7048,Peru,PER,1986,15244232.957876
7049,Philippines,PHL,1986,29868339.0808263
7051,Papua New Guinea,PNG,1986,2648033.76569899
7053,Pre-demographic dividend,PRE,1986,111663543.146309
7054,Puerto Rico,PRI,1986,22009300.0
7056,Portugal,PRT,1986,38745902.0238574
7057,Paraguay,PRY,1986,3723993.9427200397
7059,Pacific island small states,PSS,1986,2092331.93393893
7060,Post-demographic dividend,PST,1986,11994357787.945
7061,French Polynesia,PYF,1986,2301514.71729807
7062,Qatar,QAT,1986,5053021.95054945
7065,Rwanda,RWA,1986,1944711.06130888
7066,South Asia,SAS,1986,314159740.874391
7067,Saudi Arabia,SAU,1986,86961922.7653254
7068,Sudan,SDN,1986,15769062.5
7069,Senegal,SEN,1986,5304238.01267971
7070,Singapore,SGP,1986,18586746.0569974
7071,Solomon Islands,SLB,1986,210737.869652598
7072,Sierra Leone,SLE,1986,490181.45662441
7073,El Salvador,SLV,1986,3771663.2
7075,Somalia,SOM,1986,930318.705332201
7077,Sub-Saharan Africa (excluding high income),SSA,1986,257355201.061325
7079,Sub-Saharan Africa,SSF,1986,257561205.96858302
7080,Small states,SST,1986,49143634.985957295
7082,Suriname,SUR,1986,891000.0
7085,Sweden,SWE,1986,149265835.813353
7086,Eswatini,SWZ,1986,449146.60831509804
7088,Seychelles,SYC,1986,207850.623637094
7089,Syrian Arab Republic,SYR,1986,13293209.2701036
7091,Chad,TCD,1986,1067828.2472357699
7092,East Asia & Pacific (IDA & IBRD countries),TEA,1986,521421212.424807
7094,Togo,TGO,1986,1060911.73526065
7095,Thailand,THA,1986,43096746.1224614
7098,Latin America & the Caribbean (IDA & IBRD countries),TLA,1986,721577105.192215
7101,Tonga,TON,1986,68195.85561497329
7102,South Asia (IDA & IBRD),TSA,1986,314159740.874391
7103,Sub-Saharan Africa (IDA & IBRD countries),TSS,1986,257561205.96858397
7104,Trinidad and Tobago,TTO,1986,4794444.44444444
7105,Tunisia,TUN,1986,9018136.020151129
7106,Turkey,TUR,1986,75728009.96278779
7109,Uganda,UGA,1986,3923232.12212784
7111,Upper middle income,UMC,1986,2032826330.4531002
7112,Uruguay,URY,1986,5880112.788409471
7113,United States,USA,1986,4579631000.0
7115,St. Vincent and the Grenadines,VCT,1986,160846.656666667
7116,"Venezuela, RB",VEN,1986,60391604.9382716
7119,Vietnam,VNM,1986,26336616.2504397
7120,Vanuatu,VUT,1986,118691.39676491499
7121,World,WLD,1986,15139494078.9386
7122,Samoa,WSM,1986,100947.84864478001
7125,South Africa,ZAF,1986,67521602.5526474
7126,Zambia,ZMB,1986,1661948.71794872
7127,Zimbabwe,ZWE,1986,6217523.7
7128,Aruba,ABW,1987,487602.45774641604
7130,Angola,AGO,1987,8083872.012473259
7131,Albania,ALB,1987,2080796.25
7132,Andorra,AND,1987,611316.399407088
7133,Arab World,ARB,1987,312834602.128541
7134,United Arab Emirates,ARE,1987,36384908.744211406
7135,Argentina,ARG,1987,111106191.35819699
7138,Antigua and Barbuda,ATG,1987,337174.861851852
7139,Australia,AUS,1987,189060349.39121202
7140,Austria,AUT,1987,124168442.860253
7142,Burundi,BDI,1987,1131466.49401101
7143,Belgium,BEL,1987,149394403.67369
7144,Benin,BEN,1987,1562412.03034838
7145,Burkina Faso,BFA,1987,2369835.43862393
7146,Bangladesh,BGD,1987,24298032.258064497
7147,Bulgaria,BGR,1987,28101000.0
7148,Bahrain,BHR,1987,3392021.0106383
7149,"Bahamas, The",BHS,1987,2713999.9
7152,Belize,BLZ,1987,281082.5585859
7153,Bermuda,BMU,1987,1296499.968
7154,Bolivia,BOL,1987,4323623.6221622
7155,Brazil,BRA,1987,294084112.39265996
7156,Barbados,BRB,1987,1448714.76159698
7157,Brunei Darussalam,BRN,1987,2754463.43779677
7158,Bhutan,BTN,1987,253182.453703704
7159,Botswana,BWA,1987,1965274.88236345
7160,Central African Republic,CAF,1987,1200991.82595398
7161,Canada,CAN,1987,431316742.081448
7163,Switzerland,CHE,1987,193466104.144313
7165,Chile,CHL,1987,22255407.6846999
7166,China,CHN,1987,272972974.764574
7167,Cote d'Ivoire,CIV,1987,10087653.189328698
7168,Cameroon,CMR,1987,12302471.429431802
7169,"Congo, Dem. Rep.",COD,1987,7661625.47257705
7170,"Congo, Rep.",COG,1987,2297753.6492796196
7171,Colombia,COL,1987,36373307.0850887
7172,Comoros,COM,1987,337525.870616968
7173,Cabo Verde,CPV,1987,235253.17184106202
7174,Costa Rica,CRI,1987,4532952.04715628
7175,Caribbean small states,CSS,1987,15226424.2869858
7176,Cuba,CUB,1987,25213935.012081902
7179,Cyprus,CYP,1987,3704813.8855054798
7181,Germany,DEU,1987,1298176105.4407
7182,Djibouti,DJI,1987,373371.738286415
7183,Dominica,DMA,1987,151868.754444444
7184,Denmark,DNK,1987,109414423.928775
7185,Dominican Republic,DOM,1987,5826987.09945901
7186,Algeria,DZA,1987,66742267.7731959
7187,East Asia & Pacific (excluding high income),EAP,1987,516052210.269867
7188,Early-demographic dividend,EAR,1987,1431214647.72665
7189,East Asia & Pacific,EAS,1987,3616695820.2648396
7191,Europe & Central Asia,ECS,1987,6450841633.5154505
7192,Ecuador,ECU,1987,13945431.8822271
7193,"Egypt, Arab Rep.",EGY,1987,40455616.653574206
7194,Euro area,EMU,1987,4161023841.1665
7196,Spain,ESP,1987,318747936.127207
7198,Ethiopia,ETH,1987,10527338.647343
7199,European Union,EUU,1987,5408631345.725571
7201,Finland,FIN,1987,91594751.7922359
7202,Fiji,FJI,1987,1177908.19197685
7203,France,FRA,1987,934173305.6859109
7205,"Micronesia, Fed. Sts.",FSM,1987,116700.0
7206,Gabon,GAB,1987,3281797.03866566
7207,United Kingdom,GBR,1987,745162608.2693249
7209,Ghana,GHA,1987,5074829.93197279
7211,Guinea,GIN,1987,2041538.05702888
7212,"Gambia, The",GMB,1987,220626.484224811
7213,Guinea-Bissau,GNB,1987,173836.362010677
7214,Equatorial Guinea,GNQ,1987,93345.8477270323
7215,Greece,GRC,1987,65652751.132360294
7216,Grenada,GRD,1987,215009.56962963
7217,Greenland,GRL,1987,787392.365831908
7218,Guatemala,GTM,1987,7084399.84
7220,Guyana,GUY,1987,354591.846938775
7221,High income,HIC,1987,14310216428.0195
7222,"Hong Kong SAR, China",HKG,1987,50622571.5861149
7223,Honduras,HND,1987,6190521.241464949
7224,Heavily indebted poor countries (HIPC),HPC,1987,136861670.42116
7226,Haiti,HTI,1987,2047200.0
7228,IBRD only,IBD,1987,2715343080.64107
7229,IDA & IBRD total,IBT,1987,3032395989.16909
7230,IDA total,IDA,1987,322868229.04483
7231,IDA blend,IDB,1987,137968545.56062198
7232,Indonesia,IDN,1987,75929617.5768776
7233,IDA only,IDX,1987,184001247.542969
7235,India,IND,1987,279033584.092159
7237,Ireland,IRL,1987,33961141.3857678
7238,"Iran, Islamic Rep.",IRN,1987,134009995.92257199
7239,Iraq,IRQ,1987,56609842.3930524
7240,Iceland,ISL,1987,5528616.18989999
7241,Israel,ISR,1987,40963279.1397058
7242,Italy,ITA,1987,805713128.772035
7243,Jamaica,JAM,1987,3286987.55171597
7244,Jordan,JOR,1987,6755599.11373707
7245,Japan,JPN,1987,2532808573.1570296
7247,Kenya,KEN,1987,7970820.53075078
7250,Kiribati,KIR,1987,33608.7382719507
7251,St. Kitts and Nevis,KNA,1987,147748.77333333303
7252,"Korea, Rep.",KOR,1987,146133338.196141
7253,Kuwait,KWT,1987,22365734.4815213
7254,Latin America & Caribbean (excluding high income),LAC,1987,744562045.205951
7255,Lao PDR,LAO,1987,1087273.10369639
7259,St. Lucia,LCA,1987,335887.283703704
7260,Latin America & Caribbean,LCN,1987,818039047.875162
7261,Least developed countries: UN classification,LDC,1987,146548931.745141
7263,Liechtenstein,LIE,1987,1052843.3476394801
7264,Sri Lanka,LKA,1987,6682167.11956522
7265,Lower middle income,LMC,1987,807520871.490317
7266,Low & middle income,LMY,1987,2925153254.9897203
7267,Lesotho,LSO,1987,402774.852652259
7268,Late-demographic dividend,LTE,1987,1658431101.72651
7270,Luxembourg,LUX,1987,8614215.55915721
7272,"Macao SAR, China",MAC,1987,1941246.9724587398
7274,Morocco,MAR,1987,21765261.0417265
7275,Monaco,MCO,1987,1839095.59525655
7277,Madagascar,MDG,1987,2565634.38228689
7278,Maldives,MDV,1987,141268.980477223
7279,Middle East & North Africa,MEA,1987,410815490.95107
7280,Mexico,MEX,1987,147540738.281817
7281,Marshall Islands,MHL,1987,62983.0
7282,Middle income,MIC,1987,2839517243.64948
7284,Mali,MLI,1987,2090629.7226361101
7285,Malta,MLT,1987,1751247.76341948
7289,Mongolia,MNG,1987,3020611.6
7292,Mauritania,MRT,1987,909820.596846435
7293,Mauritius,MUS,1987,1880852.91422714
7294,Malawi,MWI,1987,1183094.12776747
7295,Malaysia,MYS,1987,32181695.5072234
7296,North America,NAC,1987,5287828242.04945
7297,Namibia,NAM,1987,2296378.83486149
7298,New Caledonia,NCL,1987,1488113.53228584
7299,Niger,NER,1987,2233005.82258534
7300,Nigeria,NGA,1987,52676041.9305791
7301,Nicaragua,NIC,1987,3851213.7276785704
7302,Netherlands,NLD,1987,245046310.92254102
7303,Norway,NOR,1987,94230055.65862711
7304,Nepal,NPL,1987,2957255.37954315
7306,New Zealand,NZL,1987,40376354.06994741
7307,OECD members,OED,1987,14113123484.9923
7308,Oman,OMN,1987,7811183.09492848
7309,Other small states,OSS,1987,38707396.6247727
7310,Pakistan,PAK,1987,33351528.115351003
7311,Panama,PAN,1987,6827665.3
7312,Peru,PER,1987,20702298.3969717
7313,Philippines,PHL,1987,33195933.4296008
7315,Papua New Guinea,PNG,1987,3143848.3313140203
7317,Pre-demographic dividend,PRE,1987,124093250.079596
7318,Puerto Rico,PRI,1987,24025800.0
7320,Portugal,PRT,1987,48182925.145865895
7321,Paraguay,PRY,1987,3971044.7238015397
7323,Pacific island small states,PSS,1987,2055447.1412429998
7324,Post-demographic dividend,PST,1987,13906088200.0656
7325,French Polynesia,PYF,1987,2543199.1483893
7326,Qatar,QAT,1987,5446428.68131868
7327,Romania,ROU,1987,38413636.3636364
7329,Rwanda,RWA,1987,2157434.02516467
7330,South Asia,SAS,1987,348828209.756923
7331,Saudi Arabia,SAU,1987,85695861.1481976
7332,Sudan,SDN,1987,20155555.5555556
7333,Senegal,SEN,1987,6381385.759780271
7334,Singapore,SGP,1987,20919215.578212503
7335,Solomon Islands,SLB,1987,238606.299605651
7336,Sierra Leone,SLE,1987,701307.6022844301
7337,El Salvador,SLV,1987,3958045.8
7339,Somalia,SOM,1987,1009792.72439772
7341,Sub-Saharan Africa (excluding high income),SSA,1987,294389826.95690197
7343,Sub-Saharan Africa,SSF,1987,294637482.781786
7344,Small states,SST,1987,56157798.7332772
7346,Suriname,SUR,1987,980000.0
7349,Sweden,SWE,1987,181511223.660968
7350,Eswatini,SWZ,1987,584135.559921414
7352,Seychelles,SYC,1987,249267.039782675
7353,Syrian Arab Republic,SYR,1987,11356215.7129326
7355,Chad,TCD,1987,1163426.85065015
7356,East Asia & Pacific (IDA & IBRD countries),TEA,1987,514988335.42979604
7358,Togo,TGO,1987,1249099.13002277
7359,Thailand,THA,1987,50535438.696409404
7361,Turkmenistan,TKM,1987,2331358.8197595403
7362,Latin America & the Caribbean (IDA & IBRD countries),TLA,1987,761081378.671932
7365,Tonga,TON,1987,81667.13345469821
7366,South Asia (IDA & IBRD),TSA,1987,348828209.756923
