,Year,Country.Code,Commodity.Code,Animal.health,Consumer.information,Cost.saving,Food.safety,Harmonization,Labelling,Lower.barriers.to.trade,National.security.requirements,Not.specified,Other,Plant.protection,Prevention.of.deceptive.practices.and.consumer.protection,Protect.humans.from.animal.plant.pest.or.disease,Protect.territory.from.other.damage.from.pests,Protection.of.animal.or.plant.life.or.health,Protection.of.Human.health.or.Safety,Protection.of.the.environment,Quality.requirements,Trade.Value..US..,gdp_d,gdp_o,comrelig,gatt_d,gatt_o,eu_d,Origin,distw,ln_gdp_o,ln_gdp_d,ln_trade,ln_dist,contig,ln_Tariff
1067,2008,MYS,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7701023,230988513280.0,1653508538368.0,0.025638001,1.0,1.0,0.0,BRA,16193.4186894836,28.1339205331699,26.165633820171198,15.856863735142,9.69236018494149,0,0.0
1068,2008,NIC,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7701023,8491388928.0,1653508538368.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.1339205331699,22.8623184196491,15.856863735142,8.64738007393543,0,0.0
1069,2008,NIC,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7701023,8491388928.0,1653508538368.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.1339205331699,22.8623184196491,15.856863735142,8.64738007393543,0,0.0
1070,2008,NIC,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7701023,8491388928.0,1653508538368.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.1339205331699,22.8623184196491,15.856863735142,8.64738007393543,0,3.37758751602302
1071,2008,NIC,6,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,7701023,8491388928.0,1653508538368.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.1339205331699,22.8623184196491,15.856863735142,8.64738007393543,0,0.0
1072,2008,NIC,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7701023,8491388928.0,1653508538368.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.1339205331699,22.8623184196491,15.856863735142,8.64738007393543,0,0.0
1073,2008,NIC,8,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,7701023,8491388928.0,1653508538368.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.1339205331699,22.8623184196491,15.856863735142,8.64738007393543,0,0.0
1074,2008,NIC,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,593622,8491388928.0,1653508538368.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.1339205331699,22.8623184196491,13.293998032143099,8.64738007393543,0,2.69124308278583
1075,2008,NIC,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,593622,8491388928.0,1653508538368.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.1339205331699,22.8623184196491,13.293998032143099,8.64738007393543,0,0.0
1076,2008,NIC,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,593622,8491388928.0,1653508538368.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.1339205331699,22.8623184196491,13.293998032143099,8.64738007393543,0,0.0
1077,2008,NIC,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1862647,8491388928.0,1653508538368.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.1339205331699,22.8623184196491,14.437509152295801,8.64738007393543,0,0.0
1078,2008,NIC,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1862647,8491388928.0,1653508538368.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.1339205331699,22.8623184196491,14.437509152295801,8.64738007393543,0,0.0
1079,2008,NIC,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1862647,8491388928.0,1653508538368.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.1339205331699,22.8623184196491,14.437509152295801,8.64738007393543,0,0.0
1081,2008,NIC,12,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1862647,8491388928.0,1653508538368.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.1339205331699,22.8623184196491,14.437509152295801,8.64738007393543,0,0.0
1082,2008,NIC,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1862647,8491388928.0,1653508538368.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.1339205331699,22.8623184196491,14.437509152295801,8.64738007393543,0,0.0
1083,2008,NLD,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862647,931327901696.0,1653508538368.0,0.390998,1.0,1.0,1.0,BRA,9200.43322243042,28.1339205331699,27.5598772559694,14.437509152295801,9.127005851323071,0,0.0
1088,2008,NOR,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862647,453885460480.0,1653508538368.0,0.041755002,1.0,1.0,0.0,BRA,10018.324734170501,28.1339205331699,26.8411107134657,14.437509152295801,9.212171168462131,0,0.0
1090,2008,NOR,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862647,453885460480.0,1653508538368.0,0.041755002,1.0,1.0,0.0,BRA,10018.324734170501,28.1339205331699,26.8411107134657,14.437509152295801,9.212171168462131,0,0.0
1091,2008,NOR,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862647,453885460480.0,1653508538368.0,0.041755002,1.0,1.0,0.0,BRA,10018.324734170501,28.1339205331699,26.8411107134657,14.437509152295801,9.212171168462131,0,0.0
1092,2008,NOR,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862647,453885460480.0,1653508538368.0,0.041755002,1.0,1.0,0.0,BRA,10018.324734170501,28.1339205331699,26.8411107134657,14.437509152295801,9.212171168462131,0,0.0
1093,2008,NOR,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862647,453885460480.0,1653508538368.0,0.041755002,1.0,1.0,0.0,BRA,10018.324734170501,28.1339205331699,26.8411107134657,14.437509152295801,9.212171168462131,0,0.0
1094,2008,NOR,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862647,453885460480.0,1653508538368.0,0.041755002,1.0,1.0,0.0,BRA,10018.324734170501,28.1339205331699,26.8411107134657,14.437509152295801,9.212171168462131,0,0.0
1095,2008,NOR,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862647,453885460480.0,1653508538368.0,0.041755002,1.0,1.0,0.0,BRA,10018.324734170501,28.1339205331699,26.8411107134657,14.437509152295801,9.212171168462131,0,0.0
1096,2008,NOR,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862647,453885460480.0,1653508538368.0,0.041755002,1.0,1.0,0.0,BRA,10018.324734170501,28.1339205331699,26.8411107134657,14.437509152295801,9.212171168462131,0,0.0
1097,2008,NOR,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862647,453885460480.0,1653508538368.0,0.041755002,1.0,1.0,0.0,BRA,10018.324734170501,28.1339205331699,26.8411107134657,14.437509152295801,9.212171168462131,0,0.0
1098,2008,NOR,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862647,453885460480.0,1653508538368.0,0.041755002,1.0,1.0,0.0,BRA,10018.324734170501,28.1339205331699,26.8411107134657,14.437509152295801,9.212171168462131,0,0.0
1099,2008,NOR,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862647,453885460480.0,1653508538368.0,0.041755002,1.0,1.0,0.0,BRA,10018.324734170501,28.1339205331699,26.8411107134657,14.437509152295801,9.212171168462131,0,0.0
1100,2008,NOR,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862647,453885460480.0,1653508538368.0,0.041755002,1.0,1.0,0.0,BRA,10018.324734170501,28.1339205331699,26.8411107134657,14.437509152295801,9.212171168462131,0,0.0
1110,2008,NPL,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1862647,12545438720.0,1653508538368.0,3.0000001000000004e-05,1.0,1.0,0.0,BRA,14768.8673411896,28.1339205331699,23.2526229878552,14.437509152295801,9.60027668613867,0,0.0
1111,2008,NPL,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1862647,12545438720.0,1653508538368.0,3.0000001000000004e-05,1.0,1.0,0.0,BRA,14768.8673411896,28.1339205331699,23.2526229878552,14.437509152295801,9.60027668613867,0,0.0
1112,2008,NPL,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1862647,12545438720.0,1653508538368.0,3.0000001000000004e-05,1.0,1.0,0.0,BRA,14768.8673411896,28.1339205331699,23.2526229878552,14.437509152295801,9.60027668613867,0,0.0
1113,2008,NPL,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1862647,12545438720.0,1653508538368.0,3.0000001000000004e-05,1.0,1.0,0.0,BRA,14768.8673411896,28.1339205331699,23.2526229878552,14.437509152295801,9.60027668613867,0,0.0
1114,2008,NPL,10,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1862647,12545438720.0,1653508538368.0,3.0000001000000004e-05,1.0,1.0,0.0,BRA,14768.8673411896,28.1339205331699,23.2526229878552,14.437509152295801,9.60027668613867,0,0.0
1115,2008,NPL,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1862647,12545438720.0,1653508538368.0,3.0000001000000004e-05,1.0,1.0,0.0,BRA,14768.8673411896,28.1339205331699,23.2526229878552,14.437509152295801,9.60027668613867,0,0.0
1117,2008,NZL,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1862647,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,14.437509152295801,9.4260493802222,0,0.0
1118,2008,NZL,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415379,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,14.162907897718501,9.4260493802222,0,0.0
1119,2008,NZL,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415379,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,14.162907897718501,9.4260493802222,0,0.0
1120,2008,NZL,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356107,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,12.782986526472301,9.4260493802222,0,0.0
1121,2008,NZL,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742893,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,14.371056934207001,9.4260493802222,0,0.0
1122,2008,NZL,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742893,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,14.371056934207001,9.4260493802222,0,0.0
1123,2008,NZL,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742893,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,14.371056934207001,9.4260493802222,0,0.0
1124,2008,NZL,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497750,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,13.117853221926401,9.4260493802222,0,0.0
1125,2008,NZL,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4022927,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,15.2075203051049,9.4260493802222,0,0.0198026272961797
1126,2008,NZL,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70080,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,11.157392725610302,9.4260493802222,0,0.0
1127,2008,NZL,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35680,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,10.482345586693901,9.4260493802222,0,1.79175946922805
1128,2008,NZL,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35680,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,10.482345586693901,9.4260493802222,0,0.0
1129,2008,NZL,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204986,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,12.2306969631056,9.4260493802222,0,0.0
1130,2008,NZL,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204986,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,12.2306969631056,9.4260493802222,0,0.0
1131,2008,NZL,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9889684,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,16.1070027516223,9.4260493802222,0,0.0
1139,2008,NZL,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9889684,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,16.1070027516223,9.4260493802222,0,0.0
1140,2008,NZL,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9889684,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,16.1070027516223,9.4260493802222,0,0.0
1152,2008,NZL,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9889684,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,16.1070027516223,9.4260493802222,0,0.0
1153,2008,NZL,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9889684,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,16.1070027516223,9.4260493802222,0,0.0
1154,2008,NZL,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9889684,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,16.1070027516223,9.4260493802222,0,0.0
1155,2008,NZL,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9889684,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,16.1070027516223,9.4260493802222,0,0.0
1157,2008,NZL,10,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,9889684,130459336704.0,1653508538368.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.1339205331699,25.5943274190151,16.1070027516223,9.4260493802222,0,0.0
1160,2008,OMN,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9889684,60905332736.0,1653508538368.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,28.1339205331699,24.8325865732802,16.1070027516223,9.39377616389522,0,0.0
1161,2008,OMN,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9889684,60905332736.0,1653508538368.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,28.1339205331699,24.8325865732802,16.1070027516223,9.39377616389522,0,0.0
1162,2008,OMN,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9889684,60905332736.0,1653508538368.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,28.1339205331699,24.8325865732802,16.1070027516223,9.39377616389522,0,0.0
1163,2008,OMN,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9889684,60905332736.0,1653508538368.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,28.1339205331699,24.8325865732802,16.1070027516223,9.39377616389522,0,0.0
1164,2008,OMN,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9889684,60905332736.0,1653508538368.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,28.1339205331699,24.8325865732802,16.1070027516223,9.39377616389522,0,0.0
1165,2008,OMN,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9889684,60905332736.0,1653508538368.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,28.1339205331699,24.8325865732802,16.1070027516223,9.39377616389522,0,0.0
1167,2008,OMN,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9889684,60905332736.0,1653508538368.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,28.1339205331699,24.8325865732802,16.1070027516223,9.39377616389522,0,0.0
1168,2008,PAN,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,454,24884000768.0,1653508538368.0,0.748425,1.0,1.0,0.0,BRA,4948.14220163536,28.1339205331699,23.9374908944624,6.118097198041349,8.506767472314321,0,2.4518667957097997
1169,2008,PAN,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,454,24884000768.0,1653508538368.0,0.748425,1.0,1.0,0.0,BRA,4948.14220163536,28.1339205331699,23.9374908944624,6.118097198041349,8.506767472314321,0,0.0
1173,2008,PER,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609723,121571549184.0,1653508538368.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,28.1339205331699,25.523768808576797,13.320760034655,8.18656900358342,1,0.0
1174,2008,PER,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15927075,121571549184.0,1653508538368.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,28.1339205331699,25.523768808576797,16.5835310492076,8.18656900358342,1,2.7427736371606
1175,2008,PER,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3794736,121571549184.0,1653508538368.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,28.1339205331699,25.523768808576797,15.1491254011747,8.18656900358342,1,2.3823200610129
1176,2008,PER,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,284803,121571549184.0,1653508538368.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,28.1339205331699,25.523768808576797,12.559552992172302,8.18656900358342,1,2.89037175789616
1177,2008,PER,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284803,121571549184.0,1653508538368.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,28.1339205331699,25.523768808576797,12.559552992172302,8.18656900358342,1,0.0
1178,2008,PER,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284803,121571549184.0,1653508538368.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,28.1339205331699,25.523768808576797,12.559552992172302,8.18656900358342,1,0.0
1179,2008,PER,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284803,121571549184.0,1653508538368.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,28.1339205331699,25.523768808576797,12.559552992172302,8.18656900358342,1,0.0
1186,2008,PER,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,284803,121571549184.0,1653508538368.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,28.1339205331699,25.523768808576797,12.559552992172302,8.18656900358342,1,0.0
1192,2008,PER,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,284803,121571549184.0,1653508538368.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,28.1339205331699,25.523768808576797,12.559552992172302,8.18656900358342,1,0.0
1193,2008,PER,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,284803,121571549184.0,1653508538368.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,28.1339205331699,25.523768808576797,12.559552992172302,8.18656900358342,1,0.0
1194,2008,PER,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,284803,121571549184.0,1653508538368.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,28.1339205331699,25.523768808576797,12.559552992172302,8.18656900358342,1,0.0
1195,2008,PER,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,284803,121571549184.0,1653508538368.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,28.1339205331699,25.523768808576797,12.559552992172302,8.18656900358342,1,0.0
1196,2008,PER,12,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,284803,121571549184.0,1653508538368.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,28.1339205331699,25.523768808576797,12.559552992172302,8.18656900358342,1,0.0
1197,2008,PHL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284803,173602537472.0,1653508538368.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,28.1339205331699,25.880034255840002,12.559552992172302,9.81035824085725,0,1.79175946922805
1198,2008,PHL,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946028,173602537472.0,1653508538368.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,28.1339205331699,25.880034255840002,15.753680543375099,9.81035824085725,0,1.3987168811184498
1199,2008,PHL,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6946028,173602537472.0,1653508538368.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,28.1339205331699,25.880034255840002,15.753680543375099,9.81035824085725,0,0.0
1200,2008,PHL,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946028,173602537472.0,1653508538368.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,28.1339205331699,25.880034255840002,15.753680543375099,9.81035824085725,0,0.0
1201,2008,PHL,10,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6946028,173602537472.0,1653508538368.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,28.1339205331699,25.880034255840002,15.753680543375099,9.81035824085725,0,0.0
1202,2008,PHL,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946028,173602537472.0,1653508538368.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,28.1339205331699,25.880034255840002,15.753680543375099,9.81035824085725,0,0.0
1203,2008,PHL,10,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6946028,173602537472.0,1653508538368.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,28.1339205331699,25.880034255840002,15.753680543375099,9.81035824085725,0,0.0
1204,2008,PHL,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946028,173602537472.0,1653508538368.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,28.1339205331699,25.880034255840002,15.753680543375099,9.81035824085725,0,0.0
1219,2008,PHL,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946028,173602537472.0,1653508538368.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,28.1339205331699,25.880034255840002,15.753680543375099,9.81035824085725,0,0.0
1220,2008,PHL,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946028,173602537472.0,1653508538368.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,28.1339205331699,25.880034255840002,15.753680543375099,9.81035824085725,0,0.0
1221,2008,PHL,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946028,173602537472.0,1653508538368.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,28.1339205331699,25.880034255840002,15.753680543375099,9.81035824085725,0,0.0
1225,2008,PHL,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946028,173602537472.0,1653508538368.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,28.1339205331699,25.880034255840002,15.753680543375099,9.81035824085725,0,0.0
1226,2008,PHL,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946028,173602537472.0,1653508538368.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,28.1339205331699,25.880034255840002,15.753680543375099,9.81035824085725,0,0.0
1230,2008,PHL,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946028,173602537472.0,1653508538368.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,28.1339205331699,25.880034255840002,15.753680543375099,9.81035824085725,0,0.0
1239,2008,PRY,10,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,6946028,18504128512.0,1653508538368.0,0.84364,1.0,1.0,0.0,BRA,1633.13640720644,28.1339205331699,23.6412597069444,15.753680543375099,7.39825762114536,0,0.0
1240,2008,PRY,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6946028,18504128512.0,1653508538368.0,0.84364,1.0,1.0,0.0,BRA,1633.13640720644,28.1339205331699,23.6412597069444,15.753680543375099,7.39825762114536,0,0.0
1241,2008,PRY,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6946028,18504128512.0,1653508538368.0,0.84364,1.0,1.0,0.0,BRA,1633.13640720644,28.1339205331699,23.6412597069444,15.753680543375099,7.39825762114536,0,0.0
1242,2008,PRY,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6946028,18504128512.0,1653508538368.0,0.84364,1.0,1.0,0.0,BRA,1633.13640720644,28.1339205331699,23.6412597069444,15.753680543375099,7.39825762114536,0,0.0
1243,2008,PRY,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6946028,18504128512.0,1653508538368.0,0.84364,1.0,1.0,0.0,BRA,1633.13640720644,28.1339205331699,23.6412597069444,15.753680543375099,7.39825762114536,0,0.0
1248,2008,QAT,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946028,115269779456.0,1653508538368.0,0.011820001,1.0,1.0,0.0,BRA,11486.211904467,28.1339205331699,25.470541126275602,15.753680543375099,9.348902630189029,0,0.0
1249,2008,SGP,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6946028,192231211008.0,1653508538368.0,0.042480000000000004,1.0,1.0,0.0,BRA,16065.497830128501,28.1339205331699,25.981964708478,15.753680543375099,9.68442925956211,0,0.0
1251,2008,SLV,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6946028,21430999040.0,1653508538368.0,0.8455959999999999,1.0,1.0,0.0,BRA,6040.35767878075,28.1339205331699,23.788104264104,15.753680543375099,8.70621850751671,0,0.0
1252,2008,SLV,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946028,21430999040.0,1653508538368.0,0.8455959999999999,1.0,1.0,0.0,BRA,6040.35767878075,28.1339205331699,23.788104264104,15.753680543375099,8.70621850751671,0,0.0
