Year,Country,Commodity Code,Animal health,Consumer information,Cost saving,Food safety,Harmonization,Labelling,Lower barriers to trade,National security requirements,Not specified,Other,Plant protection,Prevention of deceptive practices and consumer protection,Protect humans from animal/plant pest or disease,Protect territory from other damage from pests,Protection of Human health or Safety,Protection of animal or plant life or health,Protection of the environment,Quality requirements
2012,Chinese Taipei,70610,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,Colombia,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Colombia,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Colombia,201,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,203,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,207,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,302,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,303,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,304,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,306,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,307,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,401,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,407,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,901,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,40210,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Colombia,100610,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012,Costa Rica,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,Costa Rica,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,Costa Rica,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,Costa Rica,105,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Costa Rica,207,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Costa Rica,401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Costa Rica,402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Costa Rica,403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Costa Rica,404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Costa Rica,405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Costa Rica,406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Costa Rica,601,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,Costa Rica,602,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012,Costa Rica,603,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012,Costa Rica,70190,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012,Czech Republic,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,Dominican Republic,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Ecuador,102,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Ecuador,104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Ecuador,511,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Ecuador,601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,Ecuador,901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,Ecuador,903,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,Ecuador,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,Ecuador,20900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,40291,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,40299,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,40310,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,40390,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,40510,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,40520,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,40590,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,40610,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,40620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,40630,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,40640,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,40690,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,60210,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,Ecuador,60220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,Ecuador,70310,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,Ecuador,70320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,Ecuador,90121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,90122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,90190,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,90210,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,90220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,90230,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,90240,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,90300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,90500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,90620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,90700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,90910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,90920,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,91010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,91020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,91099,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2012,Ecuador,110311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,110313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,110422,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012,Ecuador,120929,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,Ecuador,120991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,Ecuador,121120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,121130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,121190,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,130190,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,150100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,150790,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,150890,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,150910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,150990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,151000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,151190,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,151219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,151229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,151419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,151499,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,151529,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,151550,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,151590,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,151710,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,151790,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,151800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,190190,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,190410,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,190420,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,210111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,210112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,210120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,220290,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,230110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,251010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,251020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,283220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,310390,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,320419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Ecuador,390720,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,Egypt,102,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Egypt,104,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Egypt,201,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Egypt,202,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Egypt,204,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Egypt,401,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Egypt,511,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Egypt,701,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012,Egypt,50590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Egypt,70110,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012,El Salvador,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,El Salvador,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,El Salvador,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,El Salvador,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,El Salvador,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,El Salvador,401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,El Salvador,406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,El Salvador,407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,104,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,207,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,210,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,407,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,408,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,504,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,506,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,704,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,707,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,708,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,713,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,1001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,1002,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,1003,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,1004,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,1005,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,1006,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,1007,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,1008,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,1063,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,1201,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,1502,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,1506,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,1518,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,1601,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,1602,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,2109,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,2301,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,2309,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,2817,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,2820,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,2821,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,3502,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,3503,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,20890,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,51110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,51199,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,European Union,70200,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,70490,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,70690,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,70700,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,70820,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,70930,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,70960,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,70990,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,80300,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,80450,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,80620,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,80711,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,80820,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,90420,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,90810,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,90820,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,91010,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,91030,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,91099,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,100630,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,120210,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,120220,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,120750,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,120799,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,120921,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,120991,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,121490,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,151110,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,200811,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,210610,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,282550,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,283325,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,283329,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,European Union,283699,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Guatemala,401,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,Guyana,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2012,Honduras,401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Honduras,701,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012,Honduras,702,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012,Honduras,70930,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012,Hong Kong  China,691010,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2012,Hong Kong  China,732490,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2012,Iceland,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Iceland,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Iceland,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Iceland,6,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2012,Iceland,16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,India,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2012,India,7,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2012,India,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2012,India,401,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,India,402,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,India,403,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,India,404,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,India,405,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,India,406,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,India,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012,Indonesia,7,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2012,Indonesia,8,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2012,Indonesia,102,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2012,Indonesia,103,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2012,Indonesia,104,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2012,Indonesia,106,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,Indonesia,201,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2012,Indonesia,703,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2012,Indonesia,2309,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2012,Indonesia,7307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,392330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,721710,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,721790,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,722860,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,722880,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,722990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,730711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,730719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,730791,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,730792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,730793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,730799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,731100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,731210,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,761300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,841330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,841370,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2012,Indonesia,841381,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2012,Indonesia,841510,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,841810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,841821,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,841829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,841830,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,841840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,845011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,845012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,845019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,851640,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2012,Indonesia,853710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2012,Indonesia,854011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2012,Israel,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,Israel,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,Israel,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,Israel,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,Israel,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,Israel,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,Israel,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,Israel,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,Israel,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,Israel,5909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2012,Israel,7610,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
