ReporterIS03,NTMCode,NTMDescription,Sector,NTM Coverage ratio,NTM Frequency ratio,NTM affected product - count,Duty free NTM Frequency ratio,Duty free NTM coverage ratio,NTM affected duty free imports %,Duty free product count,Duty free imports,NTM affected trade,Duty free total products - count,NTM partial coverage,Traded products - total,Duty free imports - total,Total Trade
BHS,A851,Origin of materials and parts,Food Products,2.5,12.56,25,0,,,0,,10932.88,34,0,199,80818.74,436529.9
BHS,A852,Processing history,Food Products,2.5,12.56,25,0,,,0,,10932.88,34,0,199,80818.74,436529.9
BHS,A853,Distribution and location of products after delivery,Food Products,2.5,12.56,25,0,,,0,,10932.88,34,0,199,80818.74,436529.9
BHS,ALL,ALL MEASURES,Food Products,96.51,92.46,184,94.12,81.4,15.07,32,65786.87,421291.84,34,2,199,80818.74,436529.9
BHS,B,Technical barriers to trade,Food Products,18.19,11.06,22,20.59,13.95,2.58,7,11271.15,79397.6,34,2,199,80818.74,436529.9
BHS,B140,Authorization requirement for TBT reasons,Food Products,0.25,1.51,3,0,,,0,,1080.83,34,2,199,80818.74,436529.9
BHS,B150,Registration requirement for importers for TBT reasons,Food Products,2.4,3.52,7,17.65,12.95,2.4,6,10466.21,10481.88,34,0,199,80818.74,436529.9
BHS,B330,Packaging requirements,Food Products,17.94,9.55,19,20.59,13.95,2.58,7,11271.15,78316.77,34,0,199,80818.74,436529.9
BHS,B410,TBT regulations on production processes,Food Products,1.59,1.01,2,0,,,0,,6951.26,34,0,199,80818.74,436529.9
BHS,B851,Origin of materials and parts,Food Products,1.59,1.01,2,0,,,0,,6951.26,34,0,199,80818.74,436529.9
BHS,B859,"Traceability requirements, n.e.s.",Food Products,2.4,3.52,7,17.65,12.95,2.4,6,10466.21,10481.88,34,0,199,80818.74,436529.9
BHS,F,"Charges, taxes and other para-tariff measures",Food Products,22.66,24.62,49,29.41,14.19,2.63,10,11469.27,98906.75,34,0,199,80818.74,436529.9
BHS,F610,"Custom inspection, processing and servicing fees",Food Products,2.5,12.56,25,0,,,0,,10932.88,34,0,199,80818.74,436529.9
BHS,F650,Import licence fee,Food Products,2.75,14.07,28,0,,,0,,12013.71,34,0,199,80818.74,436529.9
BHS,F720,Excise taxes,Food Products,19.91,10.55,21,29.41,14.19,2.63,10,11469.27,86893.05,34,0,199,80818.74,436529.9
BHS,G,Finance measures,Food Products,2.4,3.52,7,17.65,12.95,2.4,6,10466.21,10481.88,34,0,199,80818.74,436529.9
BHS,G190,Advance payment requirements n.e.s.,Food Products,2.4,3.52,7,17.65,12.95,2.4,6,10466.21,10481.88,34,0,199,80818.74,436529.9
BHS,P,Export related measures,Food Products,0.01,3.33,1,,,,0,,0.35,0,0,30,,2887.38
BHS,P140,Export Registration requirements,Food Products,0.01,3.33,1,,,,0,,0.35,0,0,30,,2887.38
BHS,ALL,ALL MEASURES,Fuels,100,97.06,33,86.21,100,99.98,25,769769.27,769954.15,29,0,34,769769.27,769955.97
BHS,B,Technical barriers to trade,Fuels,2.44,20.59,7,20.69,2.42,2.42,6,18625.48,18795.14,29,0,34,769769.27,769955.97
BHS,B310,Labelling requirements,Fuels,2.44,20.59,7,20.69,2.42,2.42,6,18625.48,18795.14,29,0,34,769769.27,769955.97
BHS,B330,Packaging requirements,Fuels,2.44,20.59,7,20.69,2.42,2.42,6,18625.48,18795.14,29,0,34,769769.27,769955.97
BHS,B420,TBT regulations on transport and storage,Fuels,2.44,20.59,7,20.69,2.42,2.42,6,18625.48,18795.14,29,0,34,769769.27,769955.97
BHS,F,"Charges, taxes and other para-tariff measures",Fuels,100,97.06,33,86.21,100,99.98,25,769769.27,769954.15,29,0,34,769769.27,769955.97
BHS,F720,Excise taxes,Fuels,100,97.06,33,86.21,100,99.98,25,769769.27,769954.15,29,0,34,769769.27,769955.97
BHS,A,Sanitary and phytosanitary measures,Chemicals,0.01,1.2,7,0,,,0,,57,47,0,584,101627.38,387430.41
BHS,A140,Special Authorization requirement for SPS reasons,Chemicals,0.01,1.2,7,0,,,0,,57,47,0,584,101627.38,387430.41
BHS,ALL,ALL MEASURES,Chemicals,43.15,28.77,168,27.66,64.07,16.81,13,65111.9,167190.45,47,10,584,101627.38,387430.41
BHS,B,Technical barriers to trade,Chemicals,36.67,27.4,160,27.66,64.07,16.81,13,65111.9,142081.45,47,10,584,101627.38,387430.41
BHS,B140,Authorization requirement for TBT reasons,Chemicals,5.83,7.53,44,4.26,19.53,5.12,2,19850.76,22584.73,47,4,584,101627.38,387430.41
BHS,B150,Registration requirement for importers for TBT reasons,Chemicals,25.23,21.06,123,23.4,23.24,6.1,11,23617.06,97732.33,47,6,584,101627.38,387430.41
BHS,B310,Labelling requirements,Chemicals,26.22,2.74,16,6.38,40.85,10.72,3,41513.8,101587.89,47,3,584,101627.38,387430.41
BHS,B420,TBT regulations on transport and storage,Chemicals,26.51,3.77,22,6.38,40.85,10.72,3,41513.8,102725.52,47,0,584,101627.38,387430.41
BHS,B700,Product quality or performance requirement,Chemicals,25.23,21.06,123,23.4,23.24,6.1,11,23617.06,97732.33,47,0,584,101627.38,387430.41
BHS,B840,Inspection requirement,Chemicals,0.25,3.25,19,0,,,0,,963.17,47,0,584,101627.38,387430.41
BHS,B852,Processing history,Chemicals,0.25,3.25,19,0,,,0,,963.17,47,0,584,101627.38,387430.41
BHS,B853,Distribution and location of products after delivery,Chemicals,0.29,1.03,6,0,,,0,,1137.63,47,0,584,101627.38,387430.41
BHS,F,"Charges, taxes and other para-tariff measures",Chemicals,6.76,1.2,7,0,,,0,,26189.63,47,0,584,101627.38,387430.41
BHS,F650,Import licence fee,Chemicals,0.29,1.03,6,0,,,0,,1137.63,47,0,584,101627.38,387430.41
BHS,F720,Excise taxes,Chemicals,6.47,0.17,1,0,,,0,,25052,47,0,584,101627.38,387430.41
BHS,P,Export related measures,Chemicals,84.82,16.19,17,,,,0,,87670.16,0,3,105,,103359.1
BHS,P610,Inspection requirement,Chemicals,0.02,1.9,2,,,,0,,21.25,0,0,105,,103359.1
BHS,P690,"Export technical measures, n.e.s.",Chemicals,84.8,14.29,15,,,,0,,87648.91,0,3,105,,103359.1
BHS,ALL,ALL MEASURES,Plastic or Rubber,7.28,19,38,95.65,97.12,6.74,22,15055.56,16258.45,23,0,200,15501.92,223253.25
BHS,B,Technical barriers to trade,Plastic or Rubber,0.54,8,16,0,,,0,,1202.89,23,0,200,15501.92,223253.25
BHS,B140,Authorization requirement for TBT reasons,Plastic or Rubber,0,0.5,1,0,,,0,,0.15,23,0,200,15501.92,223253.25
BHS,B150,Registration requirement for importers for TBT reasons,Plastic or Rubber,0.54,7.5,15,0,,,0,,1202.74,23,0,200,15501.92,223253.25
BHS,B700,Product quality or performance requirement,Plastic or Rubber,0.54,7.5,15,0,,,0,,1202.74,23,0,200,15501.92,223253.25
BHS,F,"Charges, taxes and other para-tariff measures",Plastic or Rubber,6.74,11,22,95.65,97.12,6.74,22,15055.56,15055.56,23,0,200,15501.92,223253.25
BHS,F720,Excise taxes,Plastic or Rubber,6.74,11,22,95.65,97.12,6.74,22,15055.56,15055.56,23,0,200,15501.92,223253.25
BHS,ALL,ALL MEASURES,Hides and Skins,87.98,34,17,100,100,69.34,7,13964.55,17719.44,7,4,50,13964.55,20139.29
BHS,B,Technical barriers to trade,Hides and Skins,0.65,10,5,0,,,0,,130.15,7,4,50,13964.55,20139.29
BHS,B140,Authorization requirement for TBT reasons,Hides and Skins,0.65,10,5,0,,,0,,130.15,7,4,50,13964.55,20139.29
BHS,F,"Charges, taxes and other para-tariff measures",Hides and Skins,87.98,34,17,100,100,69.34,7,13964.55,17719.44,7,0,50,13964.55,20139.29
BHS,F650,Import licence fee,Hides and Skins,0.65,10,5,0,,,0,,130.15,7,0,50,13964.55,20139.29
BHS,F720,Excise taxes,Hides and Skins,87.34,24,12,100,100,69.34,7,13964.55,17589.29,7,0,50,13964.55,20139.29
BHS,ALL,ALL MEASURES,Textiles and Clothing,1.46,1.07,7,80,97.58,1.26,4,1634.44,1888,5,0,652,1674.96,129746.5
BHS,F,"Charges, taxes and other para-tariff measures",Textiles and Clothing,1.46,1.07,7,80,97.58,1.26,4,1634.44,1888,5,0,652,1674.96,129746.5
BHS,F720,Excise taxes,Textiles and Clothing,1.46,1.07,7,80,97.58,1.26,4,1634.44,1888,5,0,652,1674.96,129746.5
BHS,ALL,ALL MEASURES,Stone and Glass,36.65,8.24,15,35.71,91.17,34.49,10,63095.32,67054.13,28,0,182,69204.42,182951.33
BHS,F,"Charges, taxes and other para-tariff measures",Stone and Glass,36.65,8.24,15,35.71,91.17,34.49,10,63095.32,67054.13,28,0,182,69204.42,182951.33
BHS,F720,Excise taxes,Stone and Glass,36.65,8.24,15,35.71,91.17,34.49,10,63095.32,67054.13,28,0,182,69204.42,182951.33
BHS,ALL,ALL MEASURES,Metals,0,0.22,1,,,,0,,0.02,0,0,454,0,250216.33
BHS,B,Technical barriers to trade,Metals,0,0.22,1,,,,0,,0.02,0,0,454,0,250216.33
BHS,B310,Labelling requirements,Metals,0,0.22,1,,,,0,,0.02,0,0,454,0,250216.33
BHS,B420,TBT regulations on transport and storage,Metals,0,0.22,1,,,,0,,0.02,0,0,454,0,250216.33
BHS,P,Export related measures,Metals,4.79,5.61,11,,,,0,,2215.04,0,0,196,,46212.86
BHS,P610,Inspection requirement,Metals,4.79,5.61,11,,,,0,,2215.04,0,0,196,,46212.86
BHS,P620,Certification required by the exporting country,Metals,4.79,5.61,11,,,,0,,2215.04,0,0,196,,46212.86
BHS,ALL,ALL MEASURES,Mach and Elec,1.34,2.83,21,25,4.65,0.06,2,371.22,8396.31,8,0,743,7988.12,624690.86
BHS,B,Technical barriers to trade,Mach and Elec,0.02,0.27,2,0,,,0,,99.33,8,0,743,7988.12,624690.86
BHS,B140,Authorization requirement for TBT reasons,Mach and Elec,0.02,0.27,2,0,,,0,,99.33,8,0,743,7988.12,624690.86
BHS,F,"Charges, taxes and other para-tariff measures",Mach and Elec,1.33,2.56,19,25,4.65,0.06,2,371.22,8296.99,8,0,743,7988.12,624690.86
BHS,F720,Excise taxes,Mach and Elec,1.33,2.56,19,25,4.65,0.06,2,371.22,8296.99,8,0,743,7988.12,624690.86
BHS,ALL,ALL MEASURES,Transportation,67.18,59.83,70,97.22,99.65,67.18,70,204964.4,204964.4,72,0,117,205690.77,305100.15
BHS,F,"Charges, taxes and other para-tariff measures",Transportation,67.18,59.83,70,97.22,99.65,67.18,70,204964.4,204964.4,72,0,117,205690.77,305100.15
BHS,F720,Excise taxes,Transportation,67.18,59.83,70,97.22,99.65,67.18,70,204964.4,204964.4,72,0,117,205690.77,305100.15
BHS,ALL,ALL MEASURES,Miscellaneous,21.49,10.86,38,71.43,90.55,15.51,35,52149.07,72274.08,49,3,350,57589.01,336313.9
BHS,B,Technical barriers to trade,Miscellaneous,6.14,4.86,17,28.57,0.92,0.16,14,530.66,20655.67,49,3,350,57589.01,336313.9
BHS,B140,Authorization requirement for TBT reasons,Miscellaneous,6.11,3.14,11,16.33,0.73,0.13,8,423.14,20548.15,49,0,350,57589.01,336313.9
BHS,B150,Registration requirement for importers for TBT reasons,Miscellaneous,0.15,4.29,15,26.53,0.83,0.14,13,476.68,520.79,49,3,350,57589.01,336313.9
BHS,B310,Labelling requirements,Miscellaneous,0.17,4.57,16,28.57,0.92,0.16,14,530.66,574.77,49,3,350,57589.01,336313.9
BHS,B420,TBT regulations on transport and storage,Miscellaneous,0.03,1.43,5,10.2,0.16,0.03,5,94.98,94.98,49,0,350,57589.01,336313.9
BHS,B853,Distribution and location of products after delivery,Miscellaneous,0.17,4.57,16,28.57,0.92,0.16,14,530.66,574.77,49,0,350,57589.01,336313.9
BHS,F,"Charges, taxes and other para-tariff measures",Miscellaneous,15.52,10.57,37,71.43,90.55,15.51,35,52149.07,52193.18,49,0,350,57589.01,336313.9
BHS,F650,Import licence fee,Miscellaneous,0.17,4.57,16,28.57,0.92,0.16,14,530.66,574.77,49,0,350,57589.01,336313.9
BHS,F720,Excise taxes,Miscellaneous,15.52,10.57,37,71.43,90.55,15.51,35,52149.07,52193.18,49,0,350,57589.01,336313.9
BHS,H,Anti-competitive measures,Miscellaneous,0.17,4.57,16,28.57,0.92,0.16,14,530.66,574.77,49,0,350,57589.01,336313.9
BHS,H190,"Other selective import channels, n.e.s.",Miscellaneous,0.17,4.57,16,28.57,0.92,0.16,14,530.66,574.77,49,0,350,57589.01,336313.9
BHS,P,Export related measures,Miscellaneous,0.04,1.51,3,,,,0,,8.55,0,2,199,,21705.53
BHS,P140,Export Registration requirements,Miscellaneous,0.04,1.51,3,,,,0,,8.55,0,2,199,,21705.53
BHS,P690,"Export technical measures, n.e.s.",Miscellaneous,0.04,1.51,3,,,,0,,8.55,0,2,199,,21705.53
BHS,A,Sanitary and phytosanitary measures,All sectors,19.22,17.24,779,36.11,16.4,5.73,169,251533.85,843421.75,468,9,4518,1534143.23,4388089.47
BHS,A120,Geographical restrictions on eligibility,All sectors,1.7,1.77,80,5.13,1.72,0.6,24,26377.58,74691.76,468,6,4518,1534143.23,4388089.47
BHS,A140,Special Authorization requirement for SPS reasons,All sectors,19,16.98,767,35.68,15.78,5.52,167,242132.39,833709.29,468,3,4518,1534143.23,4388089.47
BHS,A190,Prohibitions/restrictions of importsfor SPS reasons n.e.s.,All sectors,0.15,0.04,2,,,,0,,6648.54,0,0,4518,1534143.23,4388089.47
BHS,A210,Tolerance limits for residues of or contamination by certain (non-microbiological) substances,All sectors,0.76,3.76,170,3.21,0.14,0.05,15,2176.3,33373.95,468,0,4518,1534143.23,4388089.47
BHS,A310,Labelling requirements,All sectors,1.18,3.92,177,3.63,0.75,0.26,17,11577.76,51903.77,468,0,4518,1534143.23,4388089.47
BHS,A320,Marking requirements,All sectors,0.76,3.76,170,3.21,0.14,0.05,15,2176.3,33373.95,468,0,4518,1534143.23,4388089.47
BHS,A330,Packaging requirements,All sectors,0.76,3.76,170,3.21,0.14,0.05,15,2176.3,33373.95,468,0,4518,1534143.23,4388089.47
BHS,A410,Microbiological criteria of the final product,All sectors,0.76,3.76,170,3.21,0.14,0.05,15,2176.3,33373.95,468,0,4518,1534143.23,4388089.47
BHS,A420,Hygienic practices during production,All sectors,0.76,3.76,170,3.21,0.14,0.05,15,2176.3,33373.95,468,0,4518,1534143.23,4388089.47
BHS,A490,Hygienic requirements n.e.s.,All sectors,0.04,0.42,19,0.21,0,0,1,22.61,1640.05,468,0,4518,1534143.23,4388089.47
BHS,A510,Cold/heat treatment,All sectors,0.79,4.52,204,3.63,0.16,0.06,17,2419.61,34696.22,468,0,4518,1534143.23,4388089.47
BHS,A530,Fumigation,All sectors,0.24,0.86,39,0.43,0.02,0.01,2,243.31,10450.62,468,0,4518,1534143.23,4388089.47
BHS,A590,"Treatment for elimination of plant and animal pests and disease-causing organisms in the final product, n.e.s.",All sectors,0.03,0.75,34,0.43,0.02,0.01,2,243.31,1322.27,468,0,4518,1534143.23,4388089.47
BHS,A630,Food and feed processing,All sectors,0.76,3.76,170,3.21,0.14,0.05,15,2176.3,33373.95,468,0,4518,1534143.23,4388089.47
BHS,A640,Storage and transport conditions,All sectors,0.76,3.83,173,3.21,0.14,0.05,15,2176.3,33406.2,468,0,4518,1534143.23,4388089.47
BHS,A830,Certification requirement,All sectors,3.06,4.16,188,8.12,3.34,1.17,38,51308.47,134374.18,468,0,4518,1534143.23,4388089.47
BHS,A840,Inspection requirement,All sectors,3.85,8.34,377,11.54,3.49,1.22,54,53507.38,168967.7,468,0,4518,1534143.23,4388089.47
BHS,A851,Origin of materials and parts,All sectors,0.76,3.76,170,3.21,0.14,0.05,15,2176.3,33373.95,468,0,4518,1534143.23,4388089.47
BHS,A852,Processing history,All sectors,0.76,3.76,170,3.21,0.14,0.05,15,2176.3,33373.95,468,0,4518,1534143.23,4388089.47
BHS,A853,Distribution and location of products after delivery,All sectors,0.76,3.76,170,3.21,0.14,0.05,15,2176.3,33373.95,468,0,4518,1534143.23,4388089.47
BHS,ALL,ALL MEASURES,All sectors,49.49,26.56,1200,78.85,93.79,32.79,369,1438930.98,2171722.13,468,69,4518,1534143.23,4388089.47
BHS,B,Technical barriers to trade,All sectors,6.64,8.59,388,12.18,6.76,2.36,57,103707.91,291436.38,468,60,4518,1534143.23,4388089.47
BHS,B140,Authorization requirement for TBT reasons,All sectors,1.54,4.91,222,5.56,1.46,0.51,26,22451.07,67514.41,468,51,4518,1534143.23,4388089.47
BHS,B150,Registration requirement for importers for TBT reasons,All sectors,2.51,3.54,160,6.41,2.25,0.79,30,34559.95,109937.74,468,9,4518,1534143.23,4388089.47
BHS,B310,Labelling requirements,All sectors,2.89,0.97,44,5.13,4.35,1.52,24,66661.5,127032.9,468,7,4518,1534143.23,4388089.47
BHS,B330,Packaging requirements,All sectors,2.71,3.81,172,6.2,2.09,0.73,29,32073.8,119061.65,468,0,4518,1534143.23,4388089.47
BHS,B410,TBT regulations on production processes,All sectors,0.16,0.04,2,,,,0,,6951.26,0,0,4518,1534143.23,4388089.47
BHS,B420,TBT regulations on transport and storage,All sectors,2.91,0.86,39,3.21,4.32,1.51,15,66225.83,127690.75,468,0,4518,1534143.23,4388089.47
BHS,B700,Product quality or performance requirement,All sectors,2.25,3.05,138,2.35,1.54,0.54,11,23617.06,98935.08,468,0,4518,1534143.23,4388089.47
BHS,B840,Inspection requirement,All sectors,0.02,0.42,19,,,,0,,963.17,0,0,4518,1534143.23,4388089.47
BHS,B851,Origin of materials and parts,All sectors,0.16,0.04,2,,,,0,,6951.26,0,0,4518,1534143.23,4388089.47
BHS,B852,Processing history,All sectors,0.02,0.42,19,,,,0,,963.17,0,0,4518,1534143.23,4388089.47
BHS,B853,Distribution and location of products after delivery,All sectors,0.04,0.49,22,2.99,0.03,0.01,14,530.66,1712.4,468,0,4518,1534143.23,4388089.47
BHS,B859,"Traceability requirements, n.e.s.",All sectors,0.24,0.15,7,1.28,0.68,0.24,6,10466.21,10481.88,468,0,4518,1534143.23,4388089.47
BHS,C,Pre-shipment inspection and other formalities,All sectors,3.06,4.16,188,8.12,3.34,1.17,38,51308.47,134374.18,468,0,4518,1534143.23,4388089.47
BHS,C300,Requirement to pass through specified port of customs,All sectors,3.06,4.16,188,8.12,3.34,1.17,38,51308.47,134374.18,468,0,4518,1534143.23,4388089.47
BHS,F,"Charges, taxes and other para-tariff measures",All sectors,29.29,9.45,427,42.74,73.96,25.86,200,1134649.39,1285254.48,468,0,4518,1534143.23,4388089.47
BHS,F610,"Custom inspection, processing and servicing fees",All sectors,0.76,3.76,170,3.21,0.14,0.05,15,2176.3,33373.95,468,0,4518,1534143.23,4388089.47
BHS,F650,Import licence fee,All sectors,0.84,4.56,206,6.2,0.18,0.06,29,2706.96,36888.51,468,0,4518,1534143.23,4388089.47
BHS,F720,Excise taxes,All sectors,28.46,5.25,237,39.53,73.82,25.81,185,1132473.09,1248940.73,468,0,4518,1534143.23,4388089.47
BHS,G,Finance measures,All sectors,0.24,0.15,7,1.28,0.68,0.24,6,10466.21,10481.88,468,0,4518,1534143.23,4388089.47
BHS,G190,Advance payment requirements n.e.s.,All sectors,0.24,0.15,7,1.28,0.68,0.24,6,10466.21,10481.88,468,0,4518,1534143.23,4388089.47
BHS,H,Anti-competitive measures,All sectors,9.3,12.77,577,28.63,11.15,3.9,134,171044.26,408066.6,468,0,4518,1534143.23,4388089.47
BHS,H110,"State trading enterprises, for importing",All sectors,9.29,12.42,561,25.64,11.11,3.89,120,170513.6,407491.84,468,0,4518,1534143.23,4388089.47
BHS,H190,"Other selective import channels, n.e.s.",All sectors,0.01,0.35,16,2.99,0.03,0.01,14,530.66,574.77,468,0,4518,1534143.23,4388089.47
BHS,P,Export related measures,All sectors,26.67,3.89,60,,,,0,,179279.27,0,13,1542,,672317.86
BHS,P140,Export Registration requirements,All sectors,0.23,1.1,17,,,,0,,1543.78,0,4,1542,,672317.86
BHS,P190,"Export quantitative restrictions, n.e.s.",All sectors,11.42,0.13,2,,,,0,,76811.28,0,0,1542,,672317.86
BHS,P210,"State trading enterprises, for exporting",All sectors,12.89,1.69,26,,,,0,,86654.63,0,0,1542,,672317.86
BHS,P500,Export taxes and charges,All sectors,13.07,0.78,12,,,,0,,87849.5,0,0,1542,,672317.86
BHS,P610,Inspection requirement,All sectors,13.28,1.56,24,,,,0,,89294.69,0,0,1542,,672317.86
BHS,P620,Certification required by the exporting country,All sectors,0.33,0.71,11,,,,0,,2215.04,0,0,1542,,672317.86
BHS,P690,"Export technical measures, n.e.s.",All sectors,25.7,1.82,28,,,,0,,172758.39,0,11,1542,,672317.86
BOL,A,Sanitary and phytosanitary measures,Animal,100,100,125,100,100,0.92,2,800.77,86966.86,2,8,125,800.77,86966.86
BOL,A110,Temporary geographic prohibitions for SPS reasons,Animal,99.98,99.2,124,100,100,0.92,2,800.77,86950.54,2,6,125,800.77,86966.86
BOL,A140,Special Authorization requirement for SPS reasons,Animal,88.44,56,70,100,100,0.92,2,800.77,76909.37,2,0,125,800.77,86966.86
BOL,A150,Registration requirements for importers,Animal,3.47,19.2,24,0,,,0,,3020.44,2,2,125,800.77,86966.86
BOL,A490,Hygienic requirements n.e.s.,Animal,4.67,21.6,27,0,,,0,,4064.06,2,0,125,800.77,86966.86
BOL,A810,Product registration requirement,Animal,73.64,38.4,48,0,,,0,,64041.31,2,1,125,800.77,86966.86
BOL,A820,Testing requirement,Animal,100,100,125,100,100,0.92,2,800.77,86966.86,2,0,125,800.77,86966.86
BOL,A830,Certification requirement,Animal,100,100,125,100,100,0.92,2,800.77,86966.86,2,0,125,800.77,86966.86
BOL,ALL,ALL MEASURES,Animal,100,100,125,100,100,0.92,2,800.77,86966.86,2,76,125,800.77,86966.86
BOL,B,Technical barriers to trade,Animal,100,100,125,100,100,0.92,2,800.77,86966.86,2,70,125,800.77,86966.86
BOL,B110,Prohibition for TBT reasons,Animal,99.98,99.2,124,100,100,0.92,2,800.77,86950.54,2,0,125,800.77,86966.86
BOL,B140,Authorization requirement for TBT reasons,Animal,99.98,99.2,124,100,100,0.92,2,800.77,86950.54,2,0,125,800.77,86966.86
BOL,B310,Labelling requirements,Animal,74.04,57.6,72,0,,,0,,64394.59,2,70,125,800.77,86966.86
BOL,B330,Packaging requirements,Animal,73.64,38.4,48,0,,,0,,64041.31,2,0,125,800.77,86966.86
BOL,B830,Certification requirement,Animal,100,100,125,100,100,0.92,2,800.77,86966.86,2,0,125,800.77,86966.86
BOL,C,Pre-shipment inspection and other formalities,Animal,1.92,4,5,0,,,0,,1673.63,2,0,125,800.77,86966.86
BOL,C400,Import monitoring and surveillance requirements and other automatic licensing measures,Animal,1.92,4,5,0,,,0,,1673.63,2,0,125,800.77,86966.86
BOL,F,"Charges, taxes and other para-tariff measures",Animal,100,100,125,100,100,0.92,2,800.77,86966.86,2,0,125,800.77,86966.86
